Nº;N.I.F.;Nombre o razón social;NIMA;Dirección;Municipio;Provincia;Teléfonos;e-mail;Número autorización;Tipo de instalación/centro;Código de actividad;Descripción de actividad;Código de operación de tratamiento;Descripción de operación de tratamiento;Código de proceso de tratamiento;Descripción de proceso de tratamiento;Tipo de proceso;Tipo de residuo;Código LER;Descripción código LER;Código LER extendido;Descripción código LER extendido
133.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;15 01 10*;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas.;;
134.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;15 01 11*;Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz porosa sólida peligrosa (por ejemplo, amianto).;;
146.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013513;Grandes electrodomésticos con aceite en circuitos o condensadores. Doméstico.
152.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 42*;Acumuladores, pilas o baterías en cuya composición se encuentre el litio en cualquiera de sus formas, tales como las pilas de litio o los acumuladores ion-litio.;;
153.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 43*;acumuladores, pilas o baterías en cuya composición se encuentre el níquel en cualquiera de sus formas, tales como los acumuladores de níquel metal hidruro (Ni-MH). Se excluyen de este código los acumuladores y baterías de níquel-cadmio.;;
155.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);D15;_ Almacenamiento previo a cualquiera de las operaciones enumeradas entre D1 y D14 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de producción).;81501;Almacenamiento, en el ámbito de la recogida.;G;P;15 01 10*;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas.;;
156.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);D15;_ Almacenamiento previo a cualquiera de las operaciones enumeradas entre D1 y D14 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de producción).;81501;Almacenamiento, en el ámbito de la recogida.;G;P;15 01 11*;Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz porosa sólida peligrosa (por ejemplo, amianto).;;
157.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001777;C/ VALLE DE ARÁN, 1, 47010;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001777;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);D15;_ Almacenamiento previo a cualquiera de las operaciones enumeradas entre D1 y D14 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de producción).;81501;Almacenamiento, en el ámbito de la recogida.;G;P;20 01 27*;Pinturas, tintas, adhesivos y resinas que contienen sustancias peligrosas.;;
158.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;08 03 13;Residuos de tintas distintos de los especificados en el código 08 03 12.;;
166.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;17 01 07;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos distintas de las especificadas en el código 17 01 06. (Procedentes de obras menores de construcción y reparación domiciliaria.);;
170.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 02;Vidrio.;;
171.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 10;Ropa.;;
173.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 25;Aceites y grasas comestibles. (Aceites y grases de cocina.);;
177.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 36;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 21 01 21, 20 01 23 y 20 01 35.;20013632;Lámparas LED. Doméstico
186.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001778;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);D15;_ Almacenamiento previo a cualquiera de las operaciones enumeradas entre D1 y D14 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de producción).;81501;Almacenamiento, en el ámbito de la recogida.;G;N;20 01 28;Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27.;;
187.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;13 02 05*;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes.;;
193.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 17*;Productos fotoquímicos.;;
200.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 29*;Detergentes que contienen sustancias peligrosas.;;
203.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013521;Monitores y pantallas CRT. Doméstico
204.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013522;Monitores y pantallas no CRT no LED. Doméstico
205.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 35*;Equipos eléctricos y electrónicos desechados, distintos de los especificados en los códigos 21 01 21 y 20 01 23, que contienen componentes peligrosos (9).;20013541;Grandes aparatos incluidos los equipos de informática y telecomunicaciones. Con dimensión exterior superior a 50cm. Con componentes peligrosos. Doméstico
208.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;P;20 01 42*;Acumuladores, pilas o baterías en cuya composición se encuentre el litio en cualquiera de sus formas, tales como las pilas de litio o los acumuladores ion-litio.;;
212.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001778;AVDA. MUNDIAL 82, 2. RECINTO FERIAL, 47014;Valladolid;Valladolid;983352581;sl@ava.es;07G02194700001778;Punto Limpio;G02;Gestor intermedio de residuos peligrosos (almacenamiento);D15;_ Almacenamiento previo a cualquiera de las operaciones enumeradas entre D1 y D14 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de producción).;81501;Almacenamiento, en el ámbito de la recogida.;G;P;15 01 11*;Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz porosa sólida peligrosa (por ejemplo, amianto).;;
218.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001779;C/ PESETA, S/N, 47009;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001779;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;15 01 02;Envases de plástico.;;
221.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001779;C/ PESETA, S/N, 47009;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001779;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;17 01 07;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos distintas de las especificadas en el código 17 01 06. (Procedentes de obras menores de construcción y reparación domiciliaria);;
229.0;P4718700J;AYUNTAMIENTO DE VALLADOLID O.ADM.;4700001779;C/ PESETA, S/N, 47009;Valladolid;Valladolid;983352581;sl@ava.es;07G05194700001779;Punto Limpio;G05;Gestor intermedio de residuos no peligrosos (almacenamiento);R13;Acumulación de residuos para someterlos a cualquiera de las operaciones enumeradas entre R1 y R12 (con exclusión del almacenamiento temporal previo a la recogida en el lugar de la producción).;71301;Almacenamiento de residuos, en el ámbito de la recogida.;G;N;20 01 28;Pinturas, tintas, adhesivos y resinas distintos de los especificados en el código 20 01 27.;;
