NUM_REG,NOMBRE_COMERCIAL,TELEFONO,CALLE,LOCALIDAD,MUNICIPIO,CODIGO_POSTAL,NUMERO,PROVINCIA
47-E1-00249,SOBRINO MORENO  ALVARO,,PASEO JUAN CARLOS I                                     ,VALLADOLID,VALLADOLID,47013,11,VALLADOLID
47-E1-00250,GARCIA VAZQUEZ  MARIA VICTORIA,983219734,CALLE NUEVA DEL CARMEN                                  ,VALLADOLID,VALLADOLID,47011,34,VALLADOLID
47-E1-00251,PELETEIRO BENITO  ALICIA,983221788,PASEO ARCO DE LADRILLO                                  ,VALLADOLID,VALLADOLID,47013,29,VALLADOLID
47-E1-00252,ESPINEL GARCIA  ANGEL / ESPINEL DIAZ  VIRGINIA,,CALLE MANUEL AZAÑA                                      ,VALLADOLID,VALLADOLID,47014,22,VALLADOLID
47-E1-00253,RUIZ HORTELANO  MIGUEL ANGEL,983376762,CALLE ABEDUL                                            ,VALLADOLID,VALLADOLID,47009,7,VALLADOLID
47-E1-00254,RUIZ CUADRADO  ANA BELEN,,CALLE MIRABEL                                           ,VALLADOLID,VALLADOLID,47010,28,VALLADOLID
47-E1-00255,SANTOLINO GARCIA  ELENA,983397789,CALLE SANTA MARIA DE LA CABEZA                          ,VALLADOLID,VALLADOLID,47012,3,VALLADOLID
47-E1-00256,DEL RIO VICENTE  ROSA MARIA,983540128,AVDA  MADRID                                            ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,24,VALLADOLID
47-E1-00257,FERNANDEZ MELLADO LOPEZ  JULIAN JESUS,,CALLE GAMAZO                                            ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,8,VALLADOLID
47-E1-00258,SANZ FERNANDEZ MELLADO  LAURA,983803385,CALLE PADILLA                                           ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,7,VALLADOLID
47-E1-00259,GARCIA ESCRIBANO  MANUEL / GARCIA ESCRIBANO  ANGELA / GARCIA ESCRIBANO  NORBERTO,983811391,CALLE CLAUDIO MOYANO                                    ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,1,VALLADOLID
47-E1-00260,RUPEREZ GARCIA DEL CARRIZO  MIRIAN,983800833,PLAZA MAYOR DE LA HISPANIDAD                            ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,36,VALLADOLID
47-E1-00261,VICENTE FRANQUEIRA RODRIGUEZ  RAMON MARIA,983800778,CALLE VALLADOLID                                        ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,21,VALLADOLID
47-E1-00262,ANDRES GARCIA  ANA MARIA,983299982,CALLE SALUD                                             ,VALLADOLID,VALLADOLID,47012,12,VALLADOLID
47-E1-00263,FERNANDEZ ARIAS GONZALEZ  ANA MARIA / MATESANZ BERZAL  JESUS MANUEL,983527993,AVDA  DE LA LIBERTAD                                    ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,31,VALLADOLID
47-E1-00264,CASADO CASTAÑEDA  MARIA CARMEN,983803285,CALLE ANGEL MOLINA                                      ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,4,VALLADOLID
47-E1-00265,GORDO FRUTOS  ENRIQUE,983813970,CALLE ARTILLERIA                                        ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,22,VALLADOLID
47-E1-00266,PINILLA MATEOS  JUAN CARLOS,983251530,CALLE TORRECILLA                                        ,VALLADOLID,VALLADOLID,47003,30,VALLADOLID
47-E1-00268,GARCIA GARCIA  JESUS MANUEL,983552192,CALLE MATAS ALTAS                                       ,BOECILLO,BOECILLO,47151,2,VALLADOLID
47-E1-00269,MAESTRO FERNANDEZ  MARIA CRISTINA,983541908,AVDA  LA LAGUNA                                         ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,13,VALLADOLID
47-E1-00270,SANZ BOTIN  CARLOS,983556542,AVDA  SEGOVIA                                           ,ARRABAL DE PORTILLO,PORTILLO,47160,18,VALLADOLID
47-E1-00271,COLMENERO DIEZ  AUXILIADORA,,PASEO ZORRILLA                                          ,VALLADOLID,VALLADOLID,47008,153,VALLADOLID
47-E1-00272,PRIETO ESTEBAN  CRISTINA,,CALLE MESONES                                           ,ISCAR,ISCAR,,31,VALLADOLID
47-E1-00273,GARCIA VELASCO  ROSA MARIA,,CALLE NARCISO ALONSO CORTES                             ,VALLADOLID,VALLADOLID,47006,12,VALLADOLID
47-E1-00274,VIDAL PEREZ  ALEXIA MARIA,,PLAZA MAYOR                                             ,VILLALON DE CAMPOS,VILLALON DE CAMPOS,47600,5,VALLADOLID
47-E1-00275,BERNARDEZ MARTINEZ  MONICA,,CALLE ARRABAL                                           ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,39,VALLADOLID
47-E1-00276,ASENJO ARRANZ  PILAR,,CALLE CARROMAJADA                                       ,ARROYO,ARROYO DE LA ENCOMIENDA,47195,9,VALLADOLID
47-E1-00277,COLOMA MILANO  CARLOS,,CALLE SAN ROQUE                                         ,TUDELA DE DUERO,TUDELA DE DUERO,47320,16,VALLADOLID
47-E1-00278,SANCHEZ NAVARRO  DOLORES,,CALLE CAÑADA REAL DE SORIA,CISTERNIGA,CISTERNIGA,47193,2,VALLADOLID
47-E1-00279,BLANCO RODRIGUEZ  JOSE TEODORO,,CALLE ALCAPARRA,VALLADOLID,VALLADOLID,47008,1,VALLADOLID
47-E1-00280,NIETO GONZALEZ  JOSE FERNANDO,,CALLE MOLINO                                            ,ESGUEVILLAS DE ESGUEVA,ESGUEVILLAS DE ESGUEVA,47176,2,VALLADOLID
47-E1-00281,MARTIN SANCHEZ  YOLANDA,,CALLE HERNANDO DE ACUÑA                                 ,VALLADOLID,VALLADOLID,47014,51,VALLADOLID
47-E1-00282,VILLAR VAQUERO  LUCIA,,CALLE CASTAÑUELAS                                       ,VALLADOLID,VALLADOLID,47013,3,VALLADOLID
47-E1-00283,GARCIA SANTOS  LIDIA,,CALLE CARRERAS                                          ,MEDINA DEL CAMPO,MEDINA DEL CAMPO,47400,43,VALLADOLID
47-E1-00284,HERNANDEZ DIEZ  MARIA ROSARIO,,CALLE DERECHA                                           ,BOLAÑOS DE CAMPOS,BOLAÑOS DE CAMPOS,47675,5,VALLADOLID
47-E1-00285,GARCIA PUENTE RIVAS  ENRIQUE,,CALLE PENSAMIENTO                                       ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,40,VALLADOLID
47-E1-00286,DE PEDRO MUÑEZ  SOFIA,,CALLE HERNANDO DE SOTO                                  ,ARROYO,ARROYO DE LA ENCOMIENDA,47195,1,VALLADOLID
47-E1-00287,ILLANA FERNANDEZ  BASILIA,,PASEO FARNESIO                                          ,VALLADOLID,VALLADOLID,47013,29,VALLADOLID
47-E1-00288,MONTEAGUDO PARRALEJO  MIGUEL A.,,CALLE COMUNIDAD DE CANARIAS                             ,LAGUNA DE DUERO,LAGUNA DE DUERO,47140,3,VALLADOLID
47-E1-00289,MARIÑO PALACIOS  FELIPE,,CALLE MATEO SEOANE SOBRAL                               ,VALLADOLID,VALLADOLID,47014,32,VALLADOLID
47-E1-00290,ALAGUERO CALERO  SARA,,CALLE HIEDRA                                            ,VALLADOLID,VALLADOLID,47009,2,VALLADOLID
47-E1-00291,BARTOLOME GALLEGO  MARIA SONSOLES,,CALLE 1 DE MAYO                                         ,TUDELA DE DUERO,TUDELA DE DUERO,47320,6,VALLADOLID
47-E1-00292,GOMEZ MARTIN  MARIA JOSE,,PQUE  MILLAN SANTOS                                     ,VALLADOLID,VALLADOLID,47013,S/N,VALLADOLID
47-E1-00293,AYUSO PEÑA  M JOSE,,PASEO CAUCE                                             ,VALLADOLID,VALLADOLID,47012,59,VALLADOLID
49-E1-00001,CADENAS CASO  MARIA ANABEL,980590060,PLAZA MAYOR                                             ,TABARA,TABARA,49140,15,ZAMORA
49-E1-00002,GALACHE MONTERO  AURORA,980520763,CALLE CAMPO DE MARTE                                    ,ZAMORA,ZAMORA,49007,11,ZAMORA
49-E1-00003,FERNANDEZ DELGADO  MARIA LUISA,980557598,CALLE ARGENTINA                                         ,ZAMORA,ZAMORA,49030,32,ZAMORA
49-E1-00004,GONZALEZ MARIÑAS  GABRIEL,980647011,CALLE TOMAS GOMEZ                                       ,SANTOVENIA,SANTOVENIA,49750,3,ZAMORA
49-E1-00005,YAGUE ALONSO  MARIA ANGEL,980650006,AVDA  PURISIMA                                          ,POBLADURA DEL VALLE,POBLADURA DEL VALLE,49780,3,ZAMORA
49-E1-00006,APARICIO HERREZUELO  JUAN FRANCISCO,980534667,AVDA  PORTUGAL                                          ,ZAMORA,ZAMORA,49016,21,ZAMORA
49-E1-00007,ARRANZ CASTRO  DANIEL,980660534,CALLE REAL                                              ,VILLALPANDO,VILLALPANDO,49630,12,ZAMORA
49-E1-00008,RIOS ASTUDILLO  MARIA DEL SOL,980588118,CALLE AMARGURA                                          ,MANGANESES DE LA LAMPREANA,MANGANESES DE LA LAMPREANA,49130,S/N,ZAMORA
49-E1-00009,REDONDO PAYO  VANESA,980577686,CALLE CALVO SOTELO                                      ,CASASECA DE LAS CHANAS,CASASECA DE LAS CHANAS,49151,8,ZAMORA
49-E1-00010,FUENTES PASCUAL  AUREA,980557418,CALLE MAESTRO ANTON                                     ,ZAMORA,ZAMORA,49005,1,ZAMORA
49-E1-00012,DE PAULA BLANCO  ANA,,CALLE ALMARAZ                                           ,BERMILLO DE SAYAGO,BERMILLO DE SAYAGO,49200,9,ZAMORA
49-E1-00013,FERNANDEZ HERNAEZ  IRENE,980690094,PLAZA SANTA MARINA                                      ,TORO,TORO,49800,23,ZAMORA
49-E1-00014,RIOL SANTOS  MATURINA / SAN JOSE RIOL  RAFAEL,980690720,CALLE PUERTA DEL MERCADO                                ,TORO,TORO,49800,19,ZAMORA
49-E1-00015,CRUZ PUERTO  MARTA,,LUGAR MOMBUEY                                           ,MOMBUEY,MOMBUEY,49310,0,ZAMORA
49-E1-00016,CALVO RODRIGUEZ  JOSE DOMINGO,980680005,PLAZA MAYOR                                             ,ALCAÑICES,ALCAÑICES,49500,12,ZAMORA
49-E1-00017,DE MENA SACRISTAN  MARIA ENCARNACION,980648116,PLAZA MAYOR DE ARRIBA                                   ,SANTIBAÑEZ DE VIDRIALES,SANTIBAÑEZ DE VIDRIALES,49610,24,ZAMORA
49-E1-00018,CARBAJO ARIAS  JOSE FELIX,980602161,AVDA  TORO                                              ,BOVEDA DE TORO (LA),BOVEDA DE TORO  LA,49155,1,ZAMORA
49-E1-00019,ARANDA RODRIGUEZ  MARIA BEGOÑA,980631420,AVDA  MARAGATOS                                         ,BENAVENTE,BENAVENTE,49600,19,ZAMORA
49-E1-00020,TOLA CORRALES  MARIA TERESA,980600150,CALLE IGLESIA                                           ,FUENTESAUCO,FUENTESAUCO,49400,9,ZAMORA
49-E1-00021,ENRIQUEZ GUTIERREZ  CARLOS JESUS,980529248,AVDA  GALICIA                                           ,ZAMORA,ZAMORA,49024,63,ZAMORA
49-E1-00022,GIL CEPEDA FERNANDEZ  ROBERTO,980631269,AVDA  EL FERIAL                                         ,BENAVENTE,BENAVENTE,49600,84,ZAMORA
49-E1-00023,RIVAS CEACERO  MARIA DEL MAR,980681431,TRVA  FUENTE                                            ,SAN VITERO,SAN VITERO,49523,S/N,ZAMORA
49-E1-00024,ALVAREZ FORTUOSO  MARIA INMACULADA,980690614,CALLE TABLARREDONDA                                     ,TORO,TORO,49800,6,ZAMORA
49-E1-00025,RODRIGUEZ BERMUDEZ  AQUILINO,,CALLE PLAZA DE LA IGLESIA,MANGANESES DE LA POLVOROSA,MANGANESES DE LA POLVOROSA,,1,ZAMORA
49-E1-00026,RODRIGUEZ REVILLA  MARIA JULIA / RODRIGUEZ LEDESMA  JUAN,980690072,CALLE CORREDERA                                         ,TORO,TORO,,59,ZAMORA
49-E1-00027,COLINO GANDARILLAS  CLARA ISABEL / PELAEZ FRANCO  MARIA CARMEN,980533534,AVDA  PORTUGAL                                          ,ZAMORA,ZAMORA,49016,10,ZAMORA
49-E1-00028,ARRIBAS CATOIRA  GONZALO / MONTESINOS HERNANDEZ  MARIA AURORA,980532022,CALLE SAN TORCUATO                                      ,ZAMORA,ZAMORA,49014,46,ZAMORA
49-E1-00029,FUENTE VEGA  ARACELI,980631132,PLAZA DE SANTA MARIA                                    ,BENAVENTE,BENAVENTE,49600,1,ZAMORA
49-E1-00030,NUÑEZ ESCUDERO  DACIO,980630291,CALLE LA RUA                                            ,BENAVENTE,BENAVENTE,49600,9,ZAMORA
49-E1-00031,RIEGO HERNANDEZ  JOSE LUIS,,CALLE LA RUA,BENAVENTE,BENAVENTE,49600,20,ZAMORA
49-E1-00032,GOMEZ HERNANDEZ  RAQUEL,,CTRA  ZAMORA                                            ,PEÑAUSENDE,PEÑAUSENDE,49178,0,ZAMORA
49-E1-00033,GIL CEPEDA MORAN  MARTA,,CALLE LA RUA                                            ,BENAVENTE,BENAVENTE,49600,14,ZAMORA
49-E1-00034,ALONSO FERNANDEZ  MARIA JOSE,980575667,CTRA  ZAMORA                                            ,ARGUJILLO,ARGUJILLO,49716,8,ZAMORA
49-E1-00035,LUELMO HERNANDEZ  VIOLETA JULIA,,AVDA  PRINCIPE DE ASTURIAS                              ,ZAMORA,ZAMORA,49011,27,ZAMORA
49-E1-00036,PASCUA GARCIA  IRENE,980527188,AVDA  GALICIA                                           ,ZAMORA,ZAMORA,49032,40,ZAMORA
49-E1-00037,ALVAREZ GONZALEZ  CARLOS JAVIER,980522941,AVDA  TRES CRUCES                                       ,ZAMORA,ZAMORA,49008,4,ZAMORA
49-E1-00038,GOMEZ VICENTE  BERTA MARIA,980560020,CALLE PLAZA MAYOR,CORRALES,CORRALES DEL VINO,49700,2,ZAMORA
49-E1-00039,GALLEGO RODRIGUEZ  MARIA PAZ,980688053,CALLE BARRIO NUEVO                                      ,FONFRIA,FONFRIA,49510,14,ZAMORA
49-E1-00040,GALVAN PASCUAL  MARIA CANDELAS,980616032,CALLE PLAZA                                             ,MORALINA,MORALINA,49253,2,ZAMORA
49-E1-00041,GONZALEZ LEON  MERCEDES,980570004,CALLE SOLANA                                            ,MORALES DEL VINO,MORALES DEL VINO,49190,12,ZAMORA
49-E1-00042,LOPEZ ARIAS TESTA  JOSE ANTONIO,980531510,CALLE SANTA CLARA                                       ,ZAMORA,ZAMORA,49003,6,ZAMORA
49-E1-00043,PRIETO CORPAS  RUPERTO / SANCHEZ ARIZ  MARTA,980530162,CALLE RAMOS CARRION                                     ,ZAMORA,ZAMORA,49001,2,ZAMORA
49-E1-00044,MURCIEGO ALVAREZ  MARIA CONSOLACION / REGLERO CHILLON  JOSE MANUEL,980670877,AVDA  ALFONSO PEÑA                                      ,ZAMORA,ZAMORA,49010,2,ZAMORA
49-E1-00045,MARTIN SANCHEZ  VIRGINIA,980529948,CALLE OBISPO NIETO                                      ,ZAMORA,ZAMORA,49031,27,ZAMORA
49-E1-00046,CATALINA COELLO  JOSE MANUEL,980520060,AVDA  TRES CRUCES                                       ,ZAMORA,ZAMORA,49008,25,ZAMORA
49-E1-00047,ABAD BLANCO  COVADONGA / ABAD BLANCO  JORGE,980522066,AVDA  VICTOR GALLEGO                                    ,ZAMORA,ZAMORA,49009,24,ZAMORA
49-E1-00048,GARCIA GOMEZ  MARIA ROSARIO,980557508,CALLE AMARGURA                                          ,ZAMORA,ZAMORA,49007,10,ZAMORA
49-E1-00049,GONZALEZ PANIAGUA  ROCIO,980553224,CALLE SAN ROQUE                                         ,MUELAS DEL PAN,MUELAS DEL PAN,49167,S/N,ZAMORA
49-E1-00050,GOMEZ FIDALGO  MARIA JOSE,980500245,CALLE ARROYO,CORESES,CORESES,49530,3,ZAMORA
49-E1-00051,VALDERREY VILLALIBRE  MARIA TERESA,980643087,CALLE BENAVENTE                                         ,QUIRUELAS DE VIDRIALES,QUIRUELAS DE VIDRIALES,49622,18,ZAMORA
49-E1-00052,MACIAS HERNANDEZ  ENRIQUE JUAN,980681065,CALLE NUEVA                                             ,TRABAZOS,TRABAZOS,49516,42,ZAMORA
49-E1-00053,GONZALEZ GARCIA  CARMEN,980640552,CALLE RIO                                               ,BURGANES DE VALVERDE,BURGANES DE VALVERDE,49698,S/N,ZAMORA
49-E1-00054,RAMOS GATO  YOLANDA,980662732,CALLE ESTRECHA                                          ,VILLAMAYOR DE CAMPOS,VILLAMAYOR DE CAMPOS,49131,12,ZAMORA
49-E1-00055,MARTINEZ CARRETERO  PAOLA,980517023,PLAZA IGLESIA                                           ,CUBILLOS,CUBILLOS,49730,9,ZAMORA
49-E1-00056,TURRION HERNANDEZ  EVA,980645214,CALLE BENAVENTE                                         ,SANTA CROYA DE TERA,SANTA CROYA DE TERA,49626,2,ZAMORA
49-E1-00058,DE LA FUENTE CIFUENTES  NATIVIDAD,980502064,CALLE LARGA                                             ,TORRES DEL CARRIZAL,TORRES DEL CARRIZAL,49122,S/N,ZAMORA
49-E1-00060,CRESPO MARTIN  MONTSERRAT,980576636,CALLE LARGA                                             ,MADRIDANOS,MADRIDANOS,49157,5,ZAMORA
49-E1-00061,GONZALEZ OSORIO  SILVIA MARIA,980641503,CALLE SAN JUAN                                          ,SAN PEDRO DE CEQUE,SAN PEDRO DE CEQUE,49628,S/N,ZAMORA
49-E1-00062,REDONDO LAJAS  PATRICIA,980626118,CALLE GENERAL FRANCO                                    ,ASTURIANOS,ASTURIANOS,49325,S/N,ZAMORA
49-E1-00063,AMADOR SANCHEZ  MARIA DOLORES,980609081,CALLE NTRA SRA ASUNCION                                 ,VILLAMOR DE LOS ESCUDEROS,VILLAMOR DE LOS ESCUDEROS,49719,18,ZAMORA
49-E1-00064,PRIETO NIETO  ANA BELEN,980699153,CALLE ESTEVEZ                                           ,PELEAGONZALO,PELEAGONZALO,49880,7,ZAMORA
49-E1-00065,RODRIGUEZ FERNANDEZ  BEATRIZ,980664734,CALLE DIEGO DE ORDAX                                    ,CASTROVERDE DE CAMPOS,CASTROVERDE DE CAMPOS,49110,1,ZAMORA
49-E1-00067,RUBIO GONZALEZ  AURORA,980571004,AVDA  JOSA                                              ,MORALEJA DEL VINO,MORALEJA DEL VINO,49150,1,ZAMORA
49-E1-00068,FIDALGO BENEITEZ  ALEX,980580168,CALLE SANTA TERESA                                      ,VILLARRIN DE CAMPOS,VILLARRIN DE CAMPOS,49137,S/N,ZAMORA
49-E1-00069,GALVAN MORAN  PAULINO,980631242,CALLE VILLALPANDO                                       ,BENAVENTE,BENAVENTE,49600,4,ZAMORA
49-E1-00070,ALONSO CARBALLES  MARIA CARMEN,980605043,CALLE COSTANILLA                                        ,FUENTELAPEÑA,FUENTELAPEÑA,,0,ZAMORA
49-E1-00071,PALACIOS DEL VALLE  NAZARIO,980524892,CALLE ARAPILES                                          ,ZAMORA,ZAMORA,49019,22,ZAMORA
49-E1-00073,LLANES GARCIA  ISABEL,980531938,CALLE SANTA CLARA                                       ,ZAMORA,ZAMORA,49015,27,ZAMORA
49-E1-00074,PEREZ ALONSO  MARIA PILAR,980583095,CALLE MAGDALENA                                         ,BELVER DE LOS MONTES,BELVER DE LOS MONTES,49830,12,ZAMORA
49-E1-00075,INFANTE GARCIA  MARTA,980612158,CALLE IGLESIA                                           ,ALMEIDA DE SAYAGO,ALMEIDA DE SAYAGO,49210,0,ZAMORA
49-E1-00076,SANCHEZ OREJA  MARIA TERESA,980651493,CALLE CALVO SOTELO                                      ,MORALES DE REY,MORALES DE REY,49693,25,ZAMORA
49-E1-00077,CODESAL GERVAS  TOMAS,980530603,CALLE SAN TORCUATO                                      ,ZAMORA,ZAMORA,49014,21,ZAMORA
49-E1-00078,PARRA PEREZ  MARIA PALOMA,,CALLE MAJADA                                            ,CUBO DE BENAVENTE,CUBO DE BENAVENTE,49327,S/N,ZAMORA
49-E1-00079,GONZALEZ VAZQUEZ  TERESA,980531509,CALLE SAN BLAS                                          ,ZAMORA,ZAMORA,49023,13,ZAMORA
49-E1-00080,LOPEZ DOMINGUEZ  SUSANA,980695474,CALLE CERECINOS                                         ,PINILLA DE TORO,PINILLA DE TORO,49850,22,ZAMORA
49-E1-00081,JAMBRINA SANCHEZ  YOLANDA,,CALLE MANZANERA                                         ,GALLEGOS DEL RIO,GALLEGOS DEL RIO,49559,S/N,ZAMORA
49-E1-00082,ESPINOSA NAVARRO  JOSE,980620167,CALLE COSTANILLA                                        ,PUEBLA DE SANABRIA,PUEBLA DE SANABRIA,49300,19,ZAMORA
49-E1-00083,GARCIA HERRERO  MIRYAM,980575791,CALLE VIRIATO                                           ,FUENTESPREADAS,FUENTESPREADAS,,7,ZAMORA
49-E1-00084,GARCIA VILLAR  MARIA ESTHER,980649545,CALLE CARRETERA                                         ,CAMARZANA DE TERA,CAMARZANA DE TERA,49332,25,ZAMORA
49-E1-00085,MACIAS MACIAS  MARIA ISABEL / PRIETO CORPAS  JUAN,980531417,CALLE FERIA                                             ,ZAMORA,ZAMORA,49004,16,ZAMORA
49-E1-00086,MATELLAN MARTIN  MONICA,980554784,AVDA  PORTUGAL                                          ,VILLALCAMPO,VILLALCAMPO,49166,S/N,ZAMORA
49-E1-00087,GARCIA CALDERON  ESTEFANIA,980646437,CALLE COSTURERAS                                        ,ARRABALDE,ARRABALDE,49696,S/N,ZAMORA
49-E1-00088,ESCUDERO REQUEJO  ANGELES,980620363,CALLE PADRE VICENTE SALGADO                             ,PUEBLA DE SANABRIA,PUEBLA DE SANABRIA,49300,6,ZAMORA
49-E1-00089,DIAZ SANCHEZ  LAURA,980592181,CALLE CRISTO,FERRERAS DE ABAJO,FERRERAS DE ABAJO,49335,53,ZAMORA
49-E1-00090,CONEJERO DOMINGUEZ  PEDRO DEMETRIO,980522511,CALLE AMARGURA                                          ,ZAMORA,ZAMORA,49007,21,ZAMORA
49-E1-00091,LORENZO ROMERA  MARTA,980594415,CLLJA ERMITA                                            ,RIOFRIO DE ALISTE,RIOFRIO DE ALISTE,49591,8,ZAMORA
49-E1-00092,FERNANDEZ MOLOWNY  FERNANDA,980666016,PLAZA ESPAÑA                                            ,VILLANUEVA DEL CAMPO,VILLANUEVA DEL CAMPO,49100,7,ZAMORA
49-E1-00094,MAYADO COLINO  ANDREA,980621767,CALLE PLAZA PUENTE MERCADO,PUENTE (EL),GALENDE,49360,37,ZAMORA
49-E1-00096,GARCIA ALONSO  LORENZO JESUS,980504340,CALLE HUERTAS                                           ,BENEGILES,BENEGILES,,10,ZAMORA
49-E1-00097,ARROYO LASO  MANUEL,980681820,CALLE ARRIBA                                            ,RABANALES,RABANALES,,2,ZAMORA
49-E1-00098,MARTIN MARTIN  CLARA MARIA,980696474,CTRA  TIEDRA                                            ,POZOANTIGUO,POZOANTIGUO,49835,2,ZAMORA
49-E1-00099,MARCOS VIDAL  ANA MARIA,,PLAZA MAYOR                                             ,VILLAR DEL BUEY,VILLAR DEL BUEY,49240,5,ZAMORA
49-E1-00100,PEREZ ASENSIO  ALVARO,980617458,PLAZA HUMILLADERO                                       ,MUGA DE SAYAGO,MUGA DE SAYAGO,49212,S/N,ZAMORA
49-E1-00101,HERNANDEZ GOMEZ  ROBERTO,980565021,CALLE TORO                                              ,SAN MIGUEL DE LA RIBERA,SAN MIGUEL DE LA RIBERA,49717,5,ZAMORA
49-E1-00102,RUBIO GONZALEZ  BERNARDO,980613117,CALLE GENERAL SAN JURJO,FERMOSELLE,FERMOSELLE,,86,ZAMORA
49-E1-00103,ALVAREZ FORTUOSO  MANUEL,980585017,CALLE FONFRIA                                           ,CARBAJALES DE ALBA,CARBAJALES DE ALBA,49160,16,ZAMORA
49-E1-00104,VARA DE LA IGLESIA  MARIA YOLANDA,980531606,CALLE RENOVA                                            ,ZAMORA,ZAMORA,49002,19,ZAMORA
49-E1-00105,FERNANDEZ GARCIA MUÑOZ  MARIA JESUS,980653079,AVDA  EMETERIO FURONES                                  ,SANTIBAÑEZ DE TERA,SANTIBAÑEZ DE TERA,49625,5,ZAMORA
